agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,total_yrs,total_post1980,comid,geometry
USGS,11335000,COSUMNES R A MICHIGAN BAR CA,ST,38.50018619,-121.0452212,F,NAD83, 168.09,.01,NGVD29,18040013,dv,00060,00003,9996,1907-10-01,2020-11-17,41322,113,40,20192498,"c(-121.0452212, 38.50018619)"
USGS,11336580,MORRISON C NR SACRAMENTO CA,ST,38.49851847,-121.4527317,F,NAD83, 10.08,0.5,NAVD88,18020163,dv,00060,00003,10009,1959-08-01,2017-11-27,17651,58,37,15040355,"c(-121.4527317, 38.49851847)"
USGS,11336585,LAGUNA C NR ELK GROVE CA,ST,38.42324335,-121.353284,S,NAD83, 40,2.5,NGVD29,18020163,dv,00060,00003,10010,1995-10-01,2018-10-21,8422,23,38,15040999,"c(-121.353284, 38.42324335)"
USGS,11337000,CONTRA COSTA CN NR OAKLEY CA,ST,37.9954775,-121.701898,F,NAD83, 20,  2,NGVD29,18040003,dv,00060,00003,213318,1950-02-01,2001-09-30,17409,51,21,1889756,"c(-121.701898, 37.9954775)"
USGS,11337600,MARSH C A BRENTWOOD CA,ST,37.9627006,-121.687453,S,NAD83, 50, 10,NGVD29,18040003,dv,00060,00003,10042,2000-08-26,2013-10-27,4811,13,33,1896910,"c(-121.687453, 37.9627006)"
USGS,11342000,SACRAMENTO R A DELTA CA,ST,40.93959397,-122.4172351,F,NAD83, 1075.00, 20,NGVD29,18020005,dv,00060,00003,10051,1944-10-01,2020-11-17,27807,76,40,7966063,"c(-122.4172351, 40.93959397)"
USGS,11345500,SF PIT R NR LIKELY CA,ST,41.2307286,-120.4371726,F,NAD83, 4508.00, 20,NGVD29,18020002,dv,00060,00003,10057,1928-10-01,2020-11-17,33651,92,40,7932193,"c(-120.4371726, 41.2307286)"
USGS,11348500,PIT R NR CANBY CA,ST,41.40600116,-120.9277458,F,NAD83, 4266.00, 10,NGVD29,18020002,dv,00060,00003,10066,1904-01-01,2020-11-17,33685,116,40,7932045,"c(-120.9277458, 41.40600116)"
USGS,11351700,MUCK VALLEY PP NR LITTLE VALLEY CA,ST,40.9723871,-121.2538634,F,NAD83, 3340, 10,NGVD29,18020003,dv,00060,00003,214074,1991-10-01,2019-10-01,8353,28,39,7951786,"c(-121.2538634, 40.9723871)"
USGS,11351945,PIT R TUNNEL FLOW TO MUCK VALLEY PP NR BIEBER CA,ST,41.0151662,-121.154694,S,NAD83, 4120, 10,NGVD29,18020002,dv,00060,00003,214076,2002-09-30,2019-10-01,4335,17,39,7926519,"c(-121.154694, 41.0151662)"
USGS,11351946,PIT R BYPSS FLW BL DIV TO MUCK VALLEY PP NR BIEBER,ST,41.0151662,-121.154694,S,NAD83, 4120, 10,NGVD29,18020002,dv,00060,00003,214077,1994-10-01,2019-10-01,6211,25,39,7926519,"c(-121.154694, 41.0151662)"
USGS,11351948,PIT R OGEE WEIR BL DIV TO MUCK VALLEY PP NR BEIBER,ST,41.0151662,-121.154694,S,NAD83, 4120, 10,NGVD29,18020002,dv,00060,00003,214078,1994-10-01,2019-10-01,4749,25,39,7926519,"c(-121.154694, 41.0151662)"
USGS,11351950,PIT R BL DIV TO MUCK VALLEY PP NR BIEBER CA,ST,41.0151662,-121.154694,F,NAD83, 4120, 20,NGVD29,18020002,dv,00060,00003,214093,1992-10-01,2019-10-01,7306,27,39,7926519,"c(-121.154694, 41.0151662)"
USGS,11354200,PIT NO 1 PH NR FALL RIVER MILLS CA,ST,40.99099584,-121.4980378,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,214129,1986-10-01,2019-09-30,12053,33,39,7952678,"c(-121.4980378, 40.99099584)"
USGS,11354500,FALL R A FALL RIVER MILLS CA,ST,41.0075,-121.4469444,S,NAD83, 3300, 10,NGVD29,18020003,dv,00060,00003,214131,1912-04-01,2019-09-30,4165,107,39,7949048,"c(-121.4469444, 41.0075)"
USGS,11355010,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,ST,40.9832178,-121.511927,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,10090,1975-08-01,2020-11-17,16546,45,40,7952678,"c(-121.511927, 40.9832178)"
USGS,11358010,LOST C NO 1 PP NR OLD STATION CA,ST,40.7576613,-121.414421,F,NAD83, 3880, 10,NGVD29,18020003,dv,00060,00003,214136,1990-10-01,2018-09-30,9862,28,38,7952272,"c(-121.414421, 40.7576613)"
USGS,11358020,LOST C BL DIV TO LOST C PP1 NR OLD STATION CA,ST,40.75960579,-121.4138654,F,NAD83, 3900, 10,NGVD29,18020003,dv,00060,00003,214139,1989-10-10,2018-09-30,10187,29,38,7952272,"c(-121.4138654, 40.75960579)"
USGS,11358700,HAT C BL HAT NO 1 DIV DAM NR BURNEY CA,ST,40.918772,-121.5516499,F,NAD83, 3180, 10,NGVD29,18020003,dv,00060,00003,214141,1983-10-01,2019-09-22,10622,36,39,7952820,"c(-121.5516499, 40.918772)"
USGS,11358800,HAT C NO 1 PH NR BURNEY CA,ST,40.92905,-121.5447053,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,214142,1986-10-01,2019-09-30,12053,33,39,7951880,"c(-121.5447053, 40.92905)"
USGS,11359100,HAT NO 2 POWER CN DIV TO HAT C NR BURNEY CA,ST,40.95027778,-121.5452778,S,NAD83,NA,NA,NA,18020003,dv,00060,00003,10100,1980-10-01,2007-06-19,7738,27,27,7951824,"c(-121.5452778, 40.95027778)"
USGS,11359120,HAT C LOW FLOW RELEASE BL BAUM LAKE NR BURNEY CA,ST,40.9511111,-121.5452778,S,NAD83, 2980, 10,NGVD29,18020003,dv,00060,00003,216765,2007-06-20,2019-09-30,3738,12,39,7951824,"c(-121.5452778, 40.9511111)"
USGS,11359200,HAT C NR BURNEY CA,ST,40.9572222,-121.5477778,S,NAD83, 2840, 10,NGVD29,18020003,dv,00060,00003,228918,2006-10-01,2019-09-30,4098,13,39,7951824,"c(-121.5477778, 40.9572222)"
USGS,11359300,HAT C NO 2 PH NR BURNEY CA,ST,40.96043925,-121.5485946,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,216842,1979-10-01,2019-09-30,14610,40,39,7951822,"c(-121.5485946, 40.96043925)"
USGS,11361000,BURNEY C A BURNEY FALLS NR BURNEY CA,ST,41.01738285,-121.6541539,S,NAD83, 2750, 20,NGVD29,18020003,dv,00060,00003,10107,1921-03-09,2020-11-17,3946,99,40,7948412,"c(-121.6541539, 41.01738285)"
USGS,11362300,PIT NO 3 PH NR BURNEY CA,ST,40.996826,-121.7477675,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,216847,1973-10-01,2019-09-30,16801,46,39,7952864,"c(-121.7477675, 40.996826)"
USGS,11362500,PIT R BL PIT NO 4 DAM CA,ST,40.97349199,-121.7794355,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,216849,1927-06-21,2019-09-30,33705,92,39,7951808,"c(-121.7794355, 40.97349199)"
USGS,11362600,PIT R NO 4 PH NR BURNEY CA,ST,40.98626916,-121.8499935,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,216851,1969-10-01,2019-09-30,17166,50,39,7952676,"c(-121.8499935, 40.98626916)"
USGS,11362700,PIT NO 5 PP NR BIG BEND CA,ST,40.98598998,-121.9774982,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,216853,1974-10-01,2019-09-30,16435,45,39,7951770,"c(-121.9774982, 40.98598998)"
USGS,11362800,NELSON C PP NR BIG BEND CA,ST,41.02904688,-121.8911064,F,NAD83, 1950, 20,NGVD29,18020003,dv,00060,00003,216894,1991-10-01,2019-09-30,9028,28,39,7948320,"c(-121.8911064, 41.02904688)"
USGS,11362880,NELSON C OVERFLOW WEIR BL PP DIV NR BIG BEND CA,ST,41.04210268,-121.8772172,F,NAD83, 2320, 20,NGVD29,18020003,dv,00060,00003,216891,1993-10-01,2019-09-30,8742,26,39,7948266,"c(-121.8772172, 41.04210268)"
USGS,11362890,NELSON C RELEASE WEIR BL PP DIV NR BIG BEND CA,ST,41.04210268,-121.8772172,S,NAD83, 2320, 20,NGVD29,18020003,dv,00060,00003,216896,1991-10-01,2019-09-30,9464,28,39,7948266,"c(-121.8772172, 41.04210268)"
USGS,11362900,NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,ST,41.04210268,-121.8772172,F,NAD83, 2320, 20,NGVD29,18020003,dv,00060,00003,216984,1993-10-01,2019-09-30,8620,26,39,7948266,"c(-121.8772172, 41.04210268)"
USGS,11362940,EF NELSON C OVERFLOW WEIR BL PP DIV NR BIG BEND CA,ST,41.0401582,-121.8755504,F,NAD83, 2540, 20,NGVD29,18020003,dv,00060,00003,217006,1993-10-01,2019-09-30,8274,26,39,7948302,"c(-121.8755504, 41.0401582)"
USGS,11362945,EF NELSON C RELEASE WEIR BL PP DIV NR BIG BEND CA,ST,41.0401582,-121.8755504,S,NAD83, 2540, 20,NGVD29,18020003,dv,00060,00003,217007,1993-10-01,2019-09-30,8612,26,39,7948302,"c(-121.8755504, 41.0401582)"
USGS,11362950,EF NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,ST,41.0401582,-121.8755504,F,NAD83, 2540, 20,NGVD29,18020003,dv,00060,00003,217010,1993-10-01,2019-09-30,8402,26,39,7948302,"c(-121.8755504, 41.0401582)"
USGS,11363000,PIT R A BIG BEND CA,ST,41.01932436,-121.911107,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,217012,1910-10-01,2019-09-30,39793,109,39,7948916,"c(-121.911107, 41.01932436)"
USGS,11363910,JAMES B BLACK PH NR BIG BEND CA,ST,40.98654554,-121.9774982,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,217013,1966-01-01,2019-09-30,19631,53,39,7951766,"c(-121.9774982, 40.98654554)"
USGS,11363930,IRON CANYON C BL IRON CANYON DAM NR BIG BEND CA,ST,41.03932379,-121.9852764,S,NAD83, 2461.52,.05,NGVD29,18020003,dv,00060,00003,217015,1966-09-01,2019-09-30,19113,53,39,7948346,"c(-121.9852764, 41.03932379)"
USGS,11364150,PIT R NO 6 PH NR MONTGOMERY CREEK CA,ST,40.9207115,-121.9927764,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,217022,1973-10-01,2019-09-30,16073,46,39,7951912,"c(-121.9927764, 40.9207115)"
USGS,11364155,ROARING C PP NR MONTGOMERY CREEK CA,ST,40.88321157,-121.9486082,F,NAD83, 1400, 20,NGVD29,18020003,dv,00060,00003,217023,1990-10-01,2009-09-30,4244,19,29,7952048,"c(-121.9486082, 40.88321157)"
USGS,11364200,ROARING C BLW DIV TO ROARING C PP NR MONTGMRY C CA,ST,40.8893227,-121.9508305,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,232576,1987-10-01,2009-08-02,5865,22,29,7952048,"c(-121.9508305, 40.8893227)"
USGS,11364250,HATCHET C PP NR MONTGOMERY CREEK CA,ST,40.87404505,-121.9205517,F,NAD83, 2040, 20,NGVD29,18020003,dv,00060,00003,217025,1990-10-01,2010-09-30,6385,20,30,7952070,"c(-121.9205517, 40.87404505)"
USGS,11364300,HATCHET C BL DIV TO HATCHET C PP NR MNTGMRY C CA,ST,40.87737886,-121.8663833,F,NAD83,NA,NA,NA,18020003,dv,00060,00003,217026,1987-11-21,2010-09-30,6715,23,30,7952070,"c(-121.8663833, 40.87737886)"
USGS,11365000,PIT R NR MONTGOMERY CREEK CA,ST,40.84376636,-122.0024986,F,NAD83, 1000, 20,NGVD29,18020003,dv,00060,00003,217028,1944-10-01,2019-09-30,27211,75,39,7950850,"c(-122.0024986, 40.84376636)"
USGS,11367500,MCCLOUD R NR MCCLOUD CA,ST,41.18821296,-122.065557,F,NAD83, 2711.20,.01,NGVD29,18020004,dv,00060,00003,217118,1931-04-01,2019-09-30,32325,88,39,7960779,"c(-122.065557, 41.18821296)"
USGS,11367720,MCCLOUD-IRON CANYON DIVER TUNNEL NR MCCLOUD CA,ST,41.13487886,-122.0750017,F,NAD83,NA,NA,NA,18020004,dv,00060,00003,217119,1965-10-01,2019-09-30,19713,54,39,7961225,"c(-122.0750017, 41.13487886)"
USGS,11367760,MCCLOUD R BL MCCLOUD DAM NR MCCLOUD CA,ST,41.12515666,-122.0686126,F,NAD83,NA,NA,NA,18020004,dv,00060,00003,217122,1966-05-01,2019-09-30,17515,53,39,7960871,"c(-122.0686126, 41.12515666)"
USGS,11367800,MCCLOUD R A AH-DI-NA NR MCCLOUD CA,ST,41.1107115,-122.0961134,F,NAD83,NA,NA,NA,18020004,dv,00060,00003,217124,1964-10-01,2019-09-30,20088,55,39,7960915,"c(-122.0961134, 41.1107115)"
USGS,11368000,MCCLOUD R AB SHASTA LK CA,ST,40.9582079,-122.2197275,F,NAD83, 1100.00, 20,NGVD29,18020004,dv,00060,00003,217495,1945-10-01,2019-09-30,26663,74,39,7962651,"c(-122.2197275, 40.9582079)"
USGS,11370500,SACRAMENTO R A KESWICK CA,ST,40.6009835,-122.4444553,F,NAD83, 479.81,.01,NGVD29,18020154,dv,00060,00003,10158,1938-10-01,2020-11-17,29999,82,40,2495224,"c(-122.4444553, 40.6009835)"
USGS,11370700,ANDERSON-COTTONWOOD ID CN AT SHARON AVE REDDING CA,ST,40.56876198,-122.381397,F,NAD83,NA,NA,NA,18020154,dv,00060,00003,10160,1991-04-01,2020-10-30,6136,29,40,2495178,"c(-122.381397, 40.56876198)"
USGS,11371600,SPRING C PH A KESWICK CA,ST,40.62792758,-122.467512,F,NAD83,NA,NA,NA,18020154,dv,00060,00003,217516,1964-01-01,2019-09-30,20362,55,39,2782279,"c(-122.467512, 40.62792758)"
USGS,11372080,S COW C CN DIV TO S COW C NR WHITMORE CA,ST,40.59293278,-121.9824958,F,NAD83, 1560, 20,NGVD29,18020151,dv,00060,00003,217507,1984-05-25,2019-08-26,11403,35,39,2764420,"c(-121.9824958, 40.59293278)"
USGS,11372325,KILARC CN DIV TO OLD COW C NR WHITMORE CA,ST,40.6868225,-121.8086035,F,NAD83,NA,NA,NA,18020151,dv,00060,00003,217508,1983-01-08,2019-05-02,12192,36,39,2764310,"c(-121.8086035, 40.6868225)"
USGS,11372330,OLSEN PP NR WHITMORE CA,ST,40.6387664,-121.9252726,F,NAD83, 1720, 20,NGVD29,18020151,dv,00060,00003,217509,1990-01-26,2020-09-30,9014,30,40,2764376,"c(-121.9252726, 40.6387664)"
USGS,11372350,OLD COW C BL DIV TO OLSEN PP NR WHITMORE CA,ST,40.66932208,-121.8919388,F,NAD83, 2340, 20,NGVD29,18020151,dv,00060,00003,217511,1990-01-26,2020-09-30,7549,30,40,2764352,"c(-121.8919388, 40.66932208)"
USGS,11374300,ARBUCKLE MTN PP NR PLATINA CA,ST,40.41055556,-122.8769444,S,NAD83, 1910, 10,NGVD29,18020152,dv,00060,00003,217512,1997-11-23,2016-09-30,3480,19,36,2800275,"c(-122.8769444, 40.41055556)"
USGS,11374305,MF COTTONWOOD C BL DIV TO ARBUCKLE MTN PP CA,ST,40.40944444,-122.8827778,S,NAD83, 1920, 10,NGVD29,18020152,dv,00060,00003,217513,1997-11-23,2014-04-30,2006,17,34,2800275,"c(-122.8827778, 40.40944444)"
USGS,11376000,COTTONWOOD C NR COTTONWOOD CA,ST,40.38709797,-122.2386119,F,NAD83, 364.00,  5,NGVD29,18020152,dv,00060,00003,10221,1940-10-01,2020-11-17,29268,80,40,4296241,"c(-122.2386119, 40.38709797)"
USGS,11376015,NF BATTLE C BL N BATTLE C DAM NR MANZANITA LAKE CA,ST,40.6026578,-121.6558194,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217556,1978-10-01,2019-09-30,7432,41,39,2764410,"c(-121.6558194, 40.6026578)"
USGS,11376025,NF BATTLE C BL MCCUMBER DAM NR MANZANITA LAKE CA,ST,40.53737967,-121.732488,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217558,1980-10-01,2019-09-30,12497,39,39,2764502,"c(-121.732488, 40.53737967)"
USGS,11376040,NF BATTLE C BL DIV TO AL SMITH CN NR MANTON CA,ST,40.51265708,-121.7899893,F,NAD83, 3800, 20,NGVD29,18020153,dv,00060,00003,217559,2004-10-01,2019-09-17,3174,15,39,2764536,"c(-121.7899893, 40.51265708)"
USGS,11376043,VOLTA NO 1 PH NR MANTON CA,ST,40.4593233,-121.866935,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217609,1979-10-01,2019-09-30,14246,40,39,2765976,"c(-121.866935, 40.4593233)"
USGS,11376046,VOLTA NO2 PH NR MANTON CA,ST,40.4521012,-121.861657,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217610,1981-10-01,2019-09-30,13515,38,39,2766008,"c(-121.861657, 40.4521012)"
USGS,11376050,NF BATTLE C BL DIV TO KESWICK CN NR MANTON CA,ST,40.49987919,-121.8091564,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217611,1983-10-01,2019-09-30,11437,36,39,2765988,"c(-121.8091564, 40.49987919)"
USGS,11376110,PONDEROSA-BAILEY C PP NR MANTON CA,ST,40.45821245,-121.842212,F,NAD83, 2400, 20,NGVD29,18020153,dv,00060,00003,217612,1990-10-01,2018-09-30,9862,28,38,2765984,"c(-121.842212, 40.45821245)"
USGS,11376120,BAILEY C BL DIV TO POND BAILEY C PP NR MANTON CA,ST,40.4662681,-121.8244339,F,NAD83, 2650, 20,NGVD29,18020153,dv,00060,00003,217613,1990-01-13,2018-09-30,10057,28,38,2765984,"c(-121.8244339, 40.4662681)"
USGS,11376140,NF BATTLE C BL DIV TO XCOUNTRY CN NR MANTON CA,ST,40.4543234,-121.8608237,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217614,1983-10-03,2019-09-30,6457,36,39,2765994,"c(-121.8608237, 40.4543234)"
USGS,11376150,NF BATTLE C BL DIV TO EAGLE CY CN NR MANTON CA,ST,40.42376755,-121.9202693,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217615,1983-10-04,2019-09-30,7899,36,39,2766028,"c(-121.9202693, 40.42376755)"
USGS,11376160,NF BATTLE C BL DIV TO WILDCAT CN NR MANTON CA,ST,40.42043388,-121.9611038,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217616,1983-10-04,2019-09-30,8346,36,39,948020789,"c(-121.9611038, 40.42043388)"
USGS,11376410,S PH NR MANTON CA,ST,40.39571255,-121.878323,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217617,1979-10-01,2019-09-30,14246,40,39,2766194,"c(-121.878323, 40.39571255)"
USGS,11376420,SF BATTLE C BL DIV TO S CN NR MANTON CA,ST,40.3687689,-121.7977645,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217618,1983-10-04,2014-11-28,6042,31,34,2766690,"c(-121.7977645, 40.3687689)"
USGS,11376430,INSKIP PH NR MANTON CA,ST,40.40098958,-121.964437,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217619,1979-10-01,2018-09-30,13881,39,38,948020794,"c(-121.964437, 40.40098958)"
USGS,11376440,SF BATTLE C BL DIV TO INSKIP CN NR MANTON CA,ST,40.39515696,-121.883601,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217620,1983-10-04,2018-12-03,7403,35,38,2766140,"c(-121.883601, 40.39515696)"
USGS,11376458,COLEMAN PH NR COTTONWOOD CA,ST,40.4048768,-122.1222196,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217621,1978-10-01,2019-09-30,14611,41,39,2495730,"c(-122.1222196, 40.4048768)"
USGS,11376460,SF BATTLE C BL DIV TO COLEMAN CN NR MANTON CA,ST,40.4026562,-121.968326,F,NAD83,NA,NA,NA,18020153,dv,00060,00003,217622,1983-01-16,2019-09-30,8778,36,39,2766098,"c(-121.968326, 40.4026562)"
USGS,11376550,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,ST,40.39820996,-122.1463869,F,NAD83, 415.00,  5,NGVD29,18020153,dv,00060,00003,10252,1961-10-01,2020-11-17,21488,59,40,2496048,"c(-122.1463869, 40.39820996)"
USGS,11379500,ELDER C NR PASKENTA CA,ST,40.02376507,-122.5119462,F,NAD83, 718.10,.01,NGVD29,18020156,dv,00060,00003,10275,1948-10-01,2020-11-17,26281,72,40,12068798,"c(-122.5119462, 40.02376507)"
USGS,11381500,MILL C NR LOS MOLINOS CA,ST,40.0546022,-122.0241541,F,NAD83, 385.00,  5,NGVD29,18020156,dv,00060,00003,10284,1928-10-01,2020-11-17,33651,92,40,8019544,"c(-122.0241541, 40.0546022)"
USGS,11382000,THOMES C A PASKENTA CA,ST,39.88765496,-122.5291655,F,NAD83, 720.00, 20,NGVD29,18020156,dv,00060,00003,10296,1920-10-01,1996-09-30,27759,76,16,12071928,"c(-122.5291655, 39.88765496)"
USGS,11383500,DEER C NR VINA CA,ST,40.01404745,-121.9483181,F,NAD83, 479.2,.01,NGVD29,18020157,dv,00060,00003,10308,1911-10-01,2020-11-17,38216,109,40,8020924,"c(-121.9483181, 40.01404745)"
USGS,11387990,SOUTH DIVERSION CN NR ORLAND CA,ST,39.80987896,-122.330269,F,NAD83,NA,NA,NA,18020115,dv,00060,00003,10344,1961-10-01,1990-09-30,10592,29,10,12074576,"c(-122.330269, 39.80987896)"
USGS,11388000,STONY C BL BLACK BUTTE DAM NR ORLAND CA,ST,39.81849004,-122.3249913,F,NAD83, 360.00, 10,NGVD29,18020115,dv,00060,00003,10348,1955-07-01,1990-09-30,12876,35,10,12074518,"c(-122.3249913, 39.81849004)"
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,NA,NA,NA,18020104,dv,00060,00003,10353,1938-10-01,1995-06-30,20727,57,15,2852705,"c(-121.9941417, 39.45766285)"
USGS,11389500,SACRAMENTO R A COLUSA CA,ST,39.2140566,-122.0002508,F,NAD83,NA,NA,NA,18020104,dv,00060,00003,10367,1921-04-11,2020-11-17,32797,99,40,24688709,"c(-122.0002508, 39.2140566)"
USGS,11389720,BUTTE C BL DIV DAM NR STIRLING CITY,ST,39.98127129,-121.5885858,F,NAD83, 2840., 20,NGVD29,18020158,dv,00060,00003,217706,1986-01-03,2019-09-30,7254,33,39,2770060,"c(-121.5885858, 39.98127129)"
USGS,11389740,BUTTE C BL FKS OF BUTTE DIV DAM NR DE SABLA CA,ST,39.90127187,-121.6244194,S,NAD83, 1900, 20,NGVD29,18020158,dv,00060,00003,10375,1992-04-01,2019-09-29,6927,27,39,2770154,"c(-121.6244194, 39.90127187)"
USGS,11389747,FORKS OF BUTTE PP NR PARADISE CA,ST,39.87127207,-121.633586,F,NAD83, 1270, 20,NGVD29,18020158,dv,00060,00003,10376,1992-04-01,2005-09-29,4930,13,25,2770154,"c(-121.633586, 39.87127207)"
USGS,11389750,DE SABLA PH NR PARADISE CA,ST,39.8693276,-121.6319193,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217707,1979-10-01,2019-09-30,14610,40,39,2770154,"c(-121.6319193, 39.8693276)"
USGS,11389775,CENTERVILLE PH NR PARADISE CA,ST,39.78877259,-121.6574746,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,240783,1979-10-01,2019-09-30,14610,40,39,2770658,"c(-121.6574746, 39.78877259)"
USGS,11389780,BUTTE C BL CENTERVILLE DIV DAM NR PARADISE CA,ST,39.86682765,-121.6338637,F,NAD83, 1130, 20,NGVD29,18020158,dv,00060,00003,217710,1985-12-22,2018-11-21,5143,33,38,2770158,"c(-121.6338637, 39.86682765)"
USGS,11389800,TOADTOWN CANAL AB BUTTE CANAL NR STIRLING CITY CA,ST,39.8857164,-121.6108077,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217711,1984-10-01,2019-09-30,12783,35,39,2770154,"c(-121.6108077, 39.8857164)"
USGS,11390000,BUTTE C NR CHICO CA,ST,39.72599524,-121.7088643,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,10385,1930-10-01,2020-11-17,32921,90,40,1680009,"c(-121.7088643, 39.72599524)"
USGS,11390500,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,ST,39.00989476,-121.82469,F,NAD83, -3.00,2.5,NGVD29,18020104,dv,00060,00003,10404,1938-10-01,2020-11-17,29999,82,40,2851625,"c(-121.82469, 39.00989476)"
USGS,11395030,SF FEATHER R BL LITTLE GRASS VALLEY DAM CA,ST,39.72378055,-121.0221775,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,213324,1927-10-01,2019-09-30,23741,92,39,8037179,"c(-121.0221775, 39.72378055)"
USGS,11395150,SOUTH FORK TUNNEL NR STRAWBERRY VALLEY CA,ST,39.6485009,-121.1177355,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10450,1973-10-01,2006-09-29,12052,33,26,8037383,"c(-121.1177355, 39.6485009)"
USGS,11395200,SF FEATHER R BL DIV DAM NR STRAWBERRY VALLEY CA,ST,39.6473898,-121.1188467,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,213322,1960-10-01,2019-09-30,21549,59,39,8037383,"c(-121.1188467, 39.6473898)"
USGS,11395500,OROVILLE WYANDOTTE CN NR CLIPPER MILLS CA,ST,39.5540554,-121.1930153,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10457,1927-10-01,2006-09-29,21548,79,26,8037559,"c(-121.1930153, 39.5540554)"
USGS,11396000,LOST C NR CLIPPER MILLS CA,ST,39.5735007,-121.141625,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,213327,1927-10-01,2019-09-30,31046,92,39,8037505,"c(-121.141625, 39.5735007)"
USGS,11396090,WOODLEAF PH NR WOODLEAF CA,ST,39.5548885,-121.2041267,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,217859,1972-10-01,2019-09-30,16436,47,39,8037545,"c(-121.2041267, 39.5548885)"
USGS,11396200,SF FEATHER R BL FORBESTOWN DAM CA,ST,39.5512773,-121.2094046,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,217860,1962-09-30,2019-09-30,20820,57,39,8037545,"c(-121.2094046, 39.5512773)"
USGS,11396290,FORBESTOWN PH NR FORBESTOWN CA,ST,39.5498875,-121.2777399,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,217890,1972-10-01,2016-09-30,15343,44,36,8038161,"c(-121.2777399, 39.5498875)"
USGS,11396310,MINERS RANCH CN BL PONDEROSA DAM NR FORBESTOWN CA,ST,39.5498873,-121.3066297,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,236065,1962-11-01,2006-09-29,16039,44,26,8038135,"c(-121.3066297, 39.5498873)"
USGS,11396329,KELLY RIDGE PH NR OROVILLE CA,ST,39.5321085,-121.4913572,F,NAD83, 224, 20,NGVD29,18020159,dv,00060,00003,217891,1972-10-01,2019-09-30,15705,47,39,24689339,"c(-121.4913572, 39.5321085)"
USGS,11396330,BANGOR CN BL MINERS RANCH RES NR OROVILLE CA,ST,39.50405346,-121.4555227,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10465,1963-01-01,2015-09-29,16708,52,35,948020193,"c(-121.4555227, 39.50405346)"
USGS,11396395,SUCKER RUN A KANAKA DIV NR FEATHER FALLS CA,ST,39.56210965,-121.2805178,F,NAD83, 1660, 20,NGVD29,18020123,dv,00060,00003,217892,1989-03-17,2012-09-30,7139,23,32,8038035,"c(-121.2805178, 39.56210965)"
USGS,11396396,KANAKA PH NR FEATHER FALLS CA,ST,39.56210965,-121.2805178,F,NAD83, 1660, 20,NGVD29,18020123,dv,00060,00003,10470,1989-03-17,2000-09-29,3849,11,20,8038035,"c(-121.2805178, 39.56210965)"
